##不要修改本文件
文件保存时间: 4/15/2008 4:36:42 AM

<line>
ID:l200804150259033707x1x0y2yu20080415025903504266532
CreateTime:20080415025903
LineTag:
Configure:WaveLength=632.8nm;ReTard=0.383;
X:1,0,
Y:2,u20080415025903504266532,name=相对值;rate=-6.77353276492693E-02;changetype=1;
<data>:        磁感应强度(mT)     克尔转角(相对值)                   克尔转角(度)
               -999.85       -5.09392436549318E-02                     0.752033620014257
               -799.8        -5.07261540053089E-02                     0.74888770403484
               -599.825      -5.07688260017478E-02                     0.749517685433319
               -399.2        -0.050628412524352                        0.747444712846209
               -198.45       -5.05297682568119E-02                     0.745988393507933
               0.4           -4.79424145598719E-02                     0.707790398654536
               200.1         -3.63239309097595E-02                     0.536262717999141
               400.15        -2.31882406396019E-02                     0.342335992817066
               600           -1.45473961476741E-02                     0.214768225865827
               799.7         -1.38614057028477E-02                     0.204640712371268
               1000          -1.38923375178467E-02                     0.205097369422653
               1000.725      -1.38548369949938E-02                     0.204543736272061
               799.95        -1.38083748309137E-02                     0.203857799321691
               599.9         -1.38748532101936E-02                     0.204839242559467
               399.1         -0.013987899526668                        0.206508184312575
               199.3         -1.41686253412697E-02                     0.209176301835199
               -0.3          -1.67038126957343E-02                     0.246604146985542
               -200.15       -0.028342391185981                        0.418428494695363
               -399.975      -4.13734640284872E-02                     0.610810716716649
               -599.95       -4.99476103425344E-02                     0.737393795467573
               -799.6        -0.050512274201019                        0.745730122729596
               -1000.05      -5.06332406485902E-02                     0.747515992109273
</line>

<line>
ID:l200804150259039671x1x0y3yu20080415025903784305363
CreateTime:20080415025903
LineTag:
Configure:WaveLength=632.8nm;ReTard=0.383;
X:1,0,
Y:3,u20080415025903784305363,name=相对值;rate=-6.77353276492693E-02;changetype=1;
<data>:        磁感应强度(mT)     克尔椭率(相对值)                   克尔椭率()
               -999.85       -0.27982309185691                         4.13112479954069
               -799.8        -0.279510076157778                        4.12650364083377
               -599.825      -0.27928981970396                         4.1232519188526
               -399.2        -0.279928761110851                        4.1326848311757
               -198.45       -0.278976474161128                        4.11862589054942
               0.4           -0.279166864571853                        4.12143668983736
               200.1         -0.275927391539577                        4.07361123235895
               400.15        -0.270775265959238                        3.99754862575259
               600           -0.269154300645629                        3.97361775585258
               799.7         -0.269126446566165                        3.97320653647222
               1000          -0.269524225981393                        3.97907909114986
               1000.725      -0.269411144568374                        3.97740963125436
               799.95        -0.269403257682561                        3.97729319443938
               599.9         -0.269910248689342                        3.98477807750375
               399.1         -0.269456752070892                        3.97808295054137
               199.3         -0.269511745293689                        3.97889483445344
               -0.3          -0.270206868988766                        3.98915718527097
               -200.15       -0.273195717496745                        4.03328258647159
               -399.975      -0.277656721099613                        4.09914192099739
               -599.95       -0.279740135476208                        4.12990008588563
               -799.6        -0.280627414625913                        4.14299929394289
               -1000.05      -0.279956583832629                        4.13309558761171
</line>

<line>
ID:l200804150321068621x1x0y2yu20080415032106447022682
CreateTime:20080415032106
LineTag:
Configure:WaveLength=632.8nm;ReTard=0.383;
X:1,0,
Y:2,u20080415032106447022682,name=相对值;rate=-6.77353276492693E-02;changetype=1;
<data>:        磁感应强度(mT)     克尔转角(相对值)                   克尔转角(度)
               -1000.5       -0.051700494822788                        0.763272233515884
               -950.15       -5.16910609659059E-02                     0.763132958233554
               -899.975      -5.16716327550302E-02                     0.762846132856753
               -849.2        -5.16441338305413E-02                     0.762440156751768
               -799.8        -5.17163829323131E-02                     0.763506795155673
               -749.85       -5.17318784927908E-02                     0.76373556145851
               -700          -5.14690057489002E-02                     0.75985468049117
               -649.325      -5.14851214966131E-02                     0.760092602832025
               -599.1        -5.14754235639219E-02                     0.75994942890746
               -549.225      -5.13551006021595E-02                     0.758173059530679
               -498.95       -5.13638072809308E-02                     0.758301599231799
               -448.9        -5.13522766175967E-02                     0.758131368072753
               -398.9        -5.12829098129075E-02                     0.757107282014613
               -348.85       -5.13150297353035E-02                     0.757581479505209
               -299.075      -0.051124970454075                        0.754775568796212
               -249.3        -5.10620667684963E-02                     0.753846899994248
               -199.325      -0.050882675046428                        0.751198478139743
               -149.3        -5.10318689335759E-02                     0.753401078943868
               -98.8         -5.07066331519968E-02                     0.748599510945804
               -49.3         -5.00705325284377E-02                     0.739208538086667
               1.4           -4.83334059635616E-02                     0.713562739577048
               50.9          -0.045977584935226                        0.6787829413522
               100.1         -4.30691141537224E-02                     0.635844184245073
               150.05        -3.99836898215777E-02                     0.590293000849005
               199.9         -3.69666132296404E-02                     0.545750858710715
               249.775       -3.35810712375924E-02                     0.495768934808639
               299.8         -3.02764715410411E-02                     0.446981989927198
               350.025       -2.69093518482603E-02                     0.397272040781966
               400           -2.37004311112695E-02                     0.349897637374537
               449.95        -2.04145901022597E-02                     0.301387633466034
               499.85        -1.75893747673457E-02                     0.259678005226796
               550.025       -1.56444034257951E-02                     0.230963722605746
               599.8         -1.47770881962077E-02                     0.21815924878555
               649.625       -1.43744709396113E-02                     0.212215271387505
               699.4         -1.42395753789918E-02                     0.210223761708568
               749.7         -0.014065597194779                        0.207655261780235
               799.85        -1.39183512381575E-02                     0.205481418946198
               850.05        -1.39827138699782E-02                     0.206431626674638
               900.85        -1.38996385662307E-02                     0.205205157317647
               950.425       -1.37927787365324E-02                     0.203627548802167
               999.875       -1.38319912511576E-02                     0.20420645667766
               999.9         -1.38607779134909E-02                     0.204631444100506
               950.3         -1.37674199898052E-02                     0.2032531688795
               900.275       -1.37857282527253E-02                     0.203523460078428
               849.225       -1.36732406117309E-02                     0.201862766244084
